"location","plotID","sizeplot","chm_name","plot","area_sh_m2","crs_orig","TCHmean","below_c10","over_c10","NApixel","cover10","Basal.area.sum","WD.mean.weight","totalbiomas.wpfeld","totalbiomas.wpchav","totalbiomas.wpmich","totalbiomas.wpweib","totalbiomas.wplog2","totalbiomas.wplog1","totalbiomas.wpfeld.area","totalbiomas.wpchav.area","totalbiomas.wpmich.area","totalbiomas.wpweib.area","totalbiomas.wplog2.area","totalbiomas.wplog1.area","AGB.35.wpfeld","AGB.35.wpchav","AGB.35.wpmich","AGB.35.wpweib","AGB.35.wplog2","AGB.35.wplog1","AGB.35.area.wpfeld","AGB.35.area.wpchav","AGB.35.area.wpmich","AGB.35.area.wpweib","AGB.35.area.wplog2","AGB.35.area.wplog1","AGB.10.wpfeld","AGB.10.wpchav","AGB.10.wpmich","AGB.10.wpweib","AGB.10.wplog2","AGB.10.wplog1","AGB.10.area.wpfeld","AGB.10.area.wpchav","AGB.10.area.wpmich","AGB.10.area.wpweib","AGB.10.area.wplog2","AGB.10.area.wplog1"
"PAR_A01","P39","50x50","PAR_A01_2017_LAS__02202","plot",2446.30536608212,"+proj=utm +zone=23 +south +datum=WGS84 +units=m +no_defs",16.0931247401823,135,2310,0,0.94478527607362,10593.7802951334,0.505134093804189,12.5055203209748,7.17136162102445,7.15522445808035,7.32223381707584,7.15499777653153,7.09439033024088,0.00500220812838991,0.00286854464840978,0.00286208978323214,0.00292889352683034,0.00286199911061261,0.00283775613209635,3.12283937073624,3.20475359629004,3.50421103251521,3.49657277619984,3.42649710822274,3.34131795014547,0.0012491357482945,0.00128190143851602,0.00140168441300608,0.00139862911047994,0.0013705988432891,0.00133652718005819,9.38268095023854,3.96660802473441,3.65101342556514,3.825661040876,3.72850066830878,3.75307238009541,0.00938268095023854,0.00396660802473441,0.00365101342556514,0.003825661040876,0.00372850066830878,0.00375307238009541
"PAR_A01","P40","50x50","PAR_A01_2017_LAS__02202","plot",2333.11586206406,"+proj=utm +zone=23 +south +datum=WGS84 +units=m +no_defs",20.8628442507351,82,2249,0,0.964821964821965,21059.6742073208,0.683108217039443,34.804634982642,25.4208417137964,26.1247386165636,26.2165826229434,25.7783015561045,25.2302949586508,0.0139218539930568,0.0101683366855185,0.0104498954466255,0.0104866330491774,0.0103113206224418,0.0100921179834603,17.2203414461315,18.2151712137927,18.914818501115,18.8841296041584,18.5723135008531,18.1965775440466,0.0068881365784526,0.00728606848551706,0.00756592740044598,0.00755365184166334,0.00742892540034126,0.00727863101761864,17.5842935365105,7.20567050000372,7.20992011544866,7.33245301878505,7.20598805525134,7.03371741460419,0.0175842935365105,0.00720567050000372,0.00720992011544866,0.00733245301878505,0.00720598805525134,0.00703371741460419
"SAN_A01","P01","50x50","SAN_A01_2014_laz__02202","plot",2544.75382575393,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",17.715041259827,390,2155,0,0.846758349705305,13552.9092474027,0.579967233530532,30.5615507970393,12.0847437552597,12.0847437552597,12.0847437552597,12.0847437552597,12.0847437552597,0.0122246203188157,0.00483389750210387,0.00483389750210387,0.00483389750210387,0.00483389750210387,0.00483389750210387,10.0317651950619,10.0317651950619,10.0317651950619,10.0317651950619,10.0317651950619,10.0317651950619,0.00401270607802478,0.00401270607802478,0.00401270607802478,0.00401270607802478,0.00401270607802478,0.00401270607802478,20.5297856019773,2.05297856019773,2.05297856019773,2.05297856019773,2.05297856019773,2.05297856019773,0.0821191424079093,0.00821191424079092,0.00821191424079092,0.00821191424079092,0.00821191424079092,0.00821191424079092
"SAN_A01","P02","50x50","SAN_A01_2014_laz__02202","plot",2543.39415462315,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",26.6494970456556,0,2545,0,1,15919.2039579763,0.57885519699813,29.4038097347481,17.321558314624,17.321558314624,17.321558314624,17.321558314624,17.321558314624,0.0117615238938992,0.00692862332584962,0.00692862332584962,0.00692862332584962,0.00692862332584962,0.00692862332584962,15.9790859346103,15.9790859346103,15.9790859346103,15.9790859346103,15.9790859346103,15.9790859346103,0.0063916343738441,0.0063916343738441,0.0063916343738441,0.0063916343738441,0.0063916343738441,0.0063916343738441,13.4247238001379,1.34247238001379,1.34247238001379,1.34247238001379,1.34247238001379,1.34247238001379,0.0536988952005514,0.00536988952005514,0.00536988952005514,0.00536988952005514,0.00536988952005514,0.00536988952005514
"SAN_A01","P03","50x50","SAN_A01_2014_laz__02202","plot",2618.51188453287,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",24.3216597114252,0,2621,0,1,24638.8357396842,0.602066321535415,72.590533140896,28.4957590994536,28.4957590994536,28.4957590994536,28.4957590994536,28.4957590994536,0.0290362132563584,0.0113983036397814,0.0113983036397814,0.0113983036397814,0.0113983036397814,0.0113983036397814,23.5963397615155,23.5963397615155,23.5963397615155,23.5963397615155,23.5963397615155,23.5963397615155,0.00943853590460621,0.00943853590460621,0.00943853590460621,0.00943853590460621,0.00943853590460621,0.00943853590460621,48.9941933793805,4.89941933793805,4.89941933793805,4.89941933793805,4.89941933793805,4.89941933793805,0.195976773517522,0.0195976773517522,0.0195976773517522,0.0195976773517522,0.0195976773517522,0.0195976773517522
"SAN_A01","P04","50x50","SAN_A01_2014_laz__02202","plot",2457.63450435549,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",25.9197962472569,0,2454,0,1,32369.2506806114,0.597421033761932,80.3424250403333,38.7506815277341,38.7506815277341,38.7506815277341,38.7506815277341,38.7506815277341,0.0321369700161333,0.0155002726110936,0.0155002726110936,0.0155002726110936,0.0155002726110936,0.0155002726110936,34.1293766930009,34.1293766930009,34.1293766930009,34.1293766930009,34.1293766930009,34.1293766930009,0.0136517506772003,0.0136517506772003,0.0136517506772003,0.0136517506772003,0.0136517506772003,0.0136517506772003,46.2130483473324,4.62130483473324,4.62130483473324,4.62130483473324,4.62130483473324,4.62130483473324,0.18485219338933,0.018485219338933,0.018485219338933,0.018485219338933,0.018485219338933,0.018485219338933
"SAN_A01","P05","50x50","SAN_A01_2014_laz__02202","plot",2804.29737600684,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",19.9202957923975,356,2450,0,0.873129009265859,16439.082564274,0.597187057296213,32.7067558002365,19.1462430618664,19.1462430618664,19.1462430618664,19.1462430618664,19.1462430618664,0.0130827023200946,0.00765849722474655,0.00765849722474655,0.00765849722474655,0.00765849722474655,0.00765849722474655,17.6395194242697,17.6395194242697,17.6395194242697,17.6395194242697,17.6395194242697,17.6395194242697,0.00705580776970788,0.00705580776970788,0.00705580776970788,0.00705580776970788,0.00705580776970788,0.00705580776970788,15.0672363759668,1.50672363759668,1.50672363759668,1.50672363759668,1.50672363759668,1.50672363759668,0.0602689455038671,0.00602689455038671,0.00602689455038671,0.00602689455038671,0.00602689455038671,0.00602689455038671
"SAN_A01","P06","50x50","SAN_A01_2014_laz__02202","plot",2428.33489471115,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",23.971386269354,207,2224,0,0.914849856026327,42861.832422391,0.75183776313894,131.27430902621,77.9002196714134,77.9002196714134,77.9002196714134,77.9002196714134,77.9002196714134,0.052509723610484,0.0311600878685654,0.0311600878685654,0.0311600878685654,0.0311600878685654,0.0311600878685654,71.9697652986582,71.9697652986582,71.9697652986582,71.9697652986582,71.9697652986582,71.9697652986582,0.0287879061194633,0.0287879061194633,0.0287879061194633,0.0287879061194633,0.0287879061194633,0.0287879061194633,59.3045437275518,5.93045437275518,5.93045437275518,5.93045437275518,5.93045437275518,5.93045437275518,0.237218174910207,0.0237218174910207,0.0237218174910207,0.0237218174910207,0.0237218174910207,0.0237218174910207
"SAN_A01","P07","50x50","SAN_A01_2014_laz__02202","plot",2569.47047943063,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",17.1722606981311,404,2166,0,0.842801556420233,8112.23625806283,0.66532892456361,19.9323054909727,10.4643047371913,10.4643047371913,10.4643047371913,10.4643047371913,10.4643047371913,0.00797292219638907,0.00418572189487652,0.00418572189487652,0.00418572189487652,0.00418572189487652,0.00418572189487652,9.41230465343782,9.41230465343782,9.41230465343782,9.41230465343782,9.41230465343782,9.41230465343782,0.00376492186137513,0.00376492186137513,0.00376492186137513,0.00376492186137513,0.00376492186137513,0.00376492186137513,10.5200008375348,1.05200008375348,1.05200008375348,1.05200008375348,1.05200008375348,1.05200008375348,0.0420800033501394,0.00420800033501394,0.00420800033501394,0.00420800033501394,0.00420800033501394,0.00420800033501394
"SAN_A01","P08","50x50","SAN_A01_2014_laz__02202","plot",2512.33993734792,"+proj=utm +zone=21 +south +datum=WGS84 +units=m +no_defs",22.1819864597096,156,2361,0,0.938021454112038,28823.005185276,0.727946470134441,52.5365045222302,44.8239128853553,44.8239128853553,44.8239128853553,44.8239128853553,44.8239128853553,0.0210146018088921,0.0179295651541421,0.0179295651541421,0.0179295651541421,0.0179295651541421,0.0179295651541421,43.9669582590359,43.9669582590359,43.9669582590359,43.9669582590359,43.9669582590359,43.9669582590359,0.0175867833036143,0.0175867833036143,0.0175867833036143,0.0175867833036143,0.0175867833036143,0.0175867833036143,8.56954626319429,0.856954626319429,0.856954626319429,0.856954626319429,0.856954626319429,0.856954626319429,0.0342781850527772,0.00342781850527772,0.00342781850527772,0.00342781850527772,0.00342781850527772,0.00342781850527772
